Longitude,Latitude,hf,bankuai_avg_dist_top3,bankuai_avg_dist_top5,bankuai_closest1_dist,bankuai_closest2_dist,bankuai_closest3_dist,bankuai_closest4_dist,bankuai_closest5_dist,gou_avg_dist_top3,gou_avg_dist_top5,gou_closest1_dist,gou_closest2_dist,gou_closest3_dist,gou_closest4_dist,gou_closest5_dist,liegu_avg_dist_top3,liegu_avg_dist_top5,liegu_closest1_dist,liegu_closest2_dist,liegu_closest3_dist,liegu_closest4_dist,liegu_closest5_dist,ji_avg_dist_top3,ji_avg_dist_top5,ji_closest1_dist,ji_closest2_dist,ji_closest3_dist,ji_closest4_dist,ji_closest5_dist,huoshan_avg_dist_top3,huoshan_avg_dist_top5,huoshan_closest1_dist,huoshan_closest2_dist,huoshan_closest3_dist,huoshan_closest4_dist,huoshan_closest5_dist,duanceng_avg_dist_top3,duanceng_avg_dist_top5,duanceng_closest1_dist,duanceng_closest2_dist,duanceng_closest3_dist,duanceng_closest4_dist,duanceng_closest5_dist,bed,geoid,surface,climatic zones
75.25,42.75,55,943.6,973.49,929.05,929.05,972.69,1016.4,1020.25,893.67,898.89,890.57,892.72,897.71,904.08,909.37,649.33,673.04,624.39,654.15,669.46,691.62,725.57,2805.58,2829.59,2720.11,2838.66,2857.95,2857.95,2873.26,1661.52,1836.93,953.59,2007.81,2023.16,2079.95,2120.13,2115.13,2141.18,2102.96,2112.49,2129.94,2165.53,2195,782.7649,-42.425896,782.7649,26
75.25,43.25,60,997.44,1027.4,982.61,982.61,1027.11,1069.4,1075.25,948.11,953.36,944.98,947.21,952.13,958.51,963.98,610.2,641.49,577.32,625.4,627.89,675.41,701.4,2769.68,2793.16,2686.47,2801.88,2820.69,2820.69,2836.07,1656.76,1829.61,998.37,1984.15,1987.77,2044.34,2133.41,2165.68,2191.67,2153.65,2162.95,2180.44,2215.97,2245.33,854.82965,-42.80091,854.82965,7
75.25,43.75,84,1051.47,1081.47,1036.39,1036.39,1081.64,1122.65,1130.3,1002.68,1007.96,999.53,1001.83,1006.68,1013.07,1018.69,573.6,613.04,531.9,583.31,605.6,663.47,680.92,2734.41,2757.33,2653.53,2765.68,2784.01,2784.01,2799.44,1653.07,1823.36,1044.18,1953.28,1961.75,2009.59,2148.01,2216.46,2242.38,2204.57,2213.64,2231.18,2266.63,2295.9,940.02594,-44.15722,940.02594,7
75.25,44.25,31,1105.66,1135.7,1090.34,1090.34,1136.28,1176.12,1185.4,1057.36,1062.66,1054.18,1056.55,1061.34,1067.74,1073.5,539.98,588.08,488.58,543.64,587.72,656.02,664.45,2699.77,2722.13,2621.31,2730.09,2747.92,2747.92,2763.41,1650.43,1815.48,1090.89,1919.76,1940.64,1975.77,2150.37,2267.46,2293.32,2255.69,2264.56,2282.14,2317.51,2346.68,389.05496,-46.816917,389.05496,7
75.25,54.75,62,1995.12,2012.91,1967.76,1994.72,2022.9,2026.87,2052.29,2216.09,2221.35,2212.71,2215.68,2219.88,2226.33,2232.15,200.19,250.41,96.07,195.22,309.29,315.43,336.04,2170.4,2175.7,2162.33,2172.98,2175.88,2175.88,2191.45,1649.85,1759.34,1535.87,1572.18,1841.48,1850.86,1996.28,3370.78,3395.4,3360.94,3366.69,3384.7,3418.59,3446.08,110.3466,-33.183067,110.3466,7
75.25,57.75,54,2006.12,2023.76,1987.78,2005.65,2024.93,2045.63,2054.81,2548.6,2553.85,2545.2,2548.24,2552.37,2558.82,2564.64,72.24,92.03,52.6,79.45,84.68,111.09,132.33,2101.5,2109.69,2100.59,2100.59,2103.34,2115.48,2128.44,1680.24,1812.93,1571.91,1597.87,1870.93,1953.4,2070.55,3608.27,3615.23,3602.55,3607.66,3614.61,3620.88,3630.44,110.29905,-28.960724,110.29905,25
75.25,58.25,65,2013.15,2030.71,1996.35,2012.67,2030.43,2049.63,2064.5,2604.05,2609.3,2600.64,2603.69,2607.81,2614.26,2620.08,67.95,84.21,31.39,78,94.45,105.75,111.43,2094.01,2103.43,2092.77,2092.77,2096.48,2107.5,2127.64,1691.55,1827.53,1584.54,1608.71,1881.39,1975.31,2087.69,3630.36,3637.3,3624.64,3629.75,3636.68,3642.94,3652.5,122.15817,-28.577284,122.15817,25
75.25,63.75,50,2105.55,2118.85,2093.2,2105.16,2118.3,2118.34,2159.24,3214.27,3219.5,3210.83,3213.97,3217.99,3224.45,3230.27,68.56,91.52,30.42,84.27,90.99,114.56,137.38,2104.68,2111.82,2100.57,2100.57,2112.91,2114.72,2130.32,1918.64,2079.88,1830.17,1835.77,2089.97,2290.32,2353.15,3912.53,3919.31,3907.01,3911.97,3918.61,3924.77,3934.21,81.808754,-20.548952,81.808754,26
75.25,64.25,55,2114.6,2129.49,2102.54,2115.88,2125.37,2130.42,2173.23,3269.76,3275,3266.33,3269.47,3273.49,3279.95,3285.77,53.37,81.39,30.29,45.54,84.29,111.71,135.12,2113.79,2121.02,2109.77,2109.77,2121.85,2124.81,2138.9,1947.31,2109.98,1860.68,1864.81,2116.45,2324.61,2383.35,3941.45,3948.21,3935.95,3940.89,3947.5,3953.65,3963.06,90.51204,-19.846025,90.51204,26
75.25,67.25,50,1955.29,1956.58,1953.2,1954.81,1957.87,1957.87,1959.13,3602.81,3608.04,3599.36,3602.54,3606.52,3612.98,3618.8,62.27,75.22,42.45,60.26,84.11,89.6,99.67,1955,1956.39,1948.31,1958.3,1958.38,1958.44,1958.54,2058.99,2190.39,2050.4,2061.37,2065.21,2296.43,2478.54,4124.93,4131.55,4119.58,4124.39,4130.81,4136.85,4146.11,52.19507,-14.978334,52.19507,27
75.75,11.25,42,1417.93,1432.74,1400.12,1418.26,1435.4,1443.69,1466.25,1721.45,1723.04,1720.6,1721.74,1722,1724.83,1726.01,89.44,159.22,38.93,87.75,141.63,211.17,316.63,1403.54,1407.3,1399.68,1405.16,1405.79,1412.17,1413.69,2114.03,2227.48,1974.16,2026.84,2341.07,2367.36,2427.98,1789.22,1790.27,1788.4,1788.84,1790.44,1791.27,1792.42,-23.1875,-92.75524,-23.1875,2
75.75,15.25,29,1464.21,1473.96,1451.76,1463.22,1477.65,1483.37,1493.79,1452.82,1457.55,1451.2,1453.59,1453.67,1461.46,1467.85,250.32,302.08,160.48,283.51,306.97,374.35,385.08,1733.7,1734.99,1731.2,1734.58,1735.33,1736.5,1737.33,2047.34,2203.48,1982.71,2005.84,2153.46,2352.84,2522.53,1443.85,1446.75,1442.35,1442.81,1446.39,1448.64,1453.59,610.2507,-81.85537,610.2507,6
75.75,27.75,74.4,354.22,360.07,352.46,353.87,356.34,362.2,375.49,345.49,346.53,344.82,345.62,346.02,347.85,348.32,502.61,548.02,442.94,490.93,573.95,596.11,636.19,2456.2,2459.39,2456.18,2456.18,2456.24,2461.56,2466.8,1813.3,2067.75,1048.52,2113.3,2278.08,2404.01,2494.81,962.72,984.33,945.34,967.66,975.15,1003.57,1029.9,366.3125,-47.759975,366.3125,6
75.75,28.25,73.69,310.81,316.18,302.16,314.98,315.28,317.14,331.35,296.36,299.61,293.3,295.26,300.53,301.78,307.19,534.46,578.05,462.53,520.69,620.15,630.57,656.31,2490.83,2493.45,2489.2,2491.64,2491.64,2496.64,2498.14,1803.85,2063.51,1001.06,2129.99,2280.51,2378.19,2527.8,979.05,1001.47,961.63,983.58,991.96,1021.53,1048.64,266.08878,-48.172646,266.08878,6
75.75,28.75,96,267.06,273.61,252.12,271.64,277.41,278.62,288.28,246.91,251.61,243.57,247.16,250,254.99,262.35,552.93,598.89,487.7,554.44,616.66,667.78,667.88,2526.17,2528.22,2522.91,2527.79,2527.79,2530.28,2532.32,1795.54,2060.3,954.47,2147.93,2284.23,2353.36,2561.53,998.2,1021.33,980.77,1002.31,1011.52,1042.12,1069.92,206.3417,-47.912792,206.3417,6
75.75,43.75,21.5,1061.46,1091.13,1047.15,1047.15,1090.09,1134.69,1136.58,1011.03,1016.21,1007.98,1010.02,1015.11,1021.45,1026.5,544.62,580.19,508.7,556.84,568.31,623.94,643.15,2703.25,2726.5,2621.02,2735.05,2753.68,2753.68,2769.08,1622.99,1796.61,1022.56,1921.59,1924.81,1978.05,2136.02,2233.03,2259.06,2220.92,2230.35,2247.82,2283.38,2312.8,755.27026,-44.875275,755.27026,7
75.75,44.25,51,1115.08,1144.82,1100.5,1100.5,1144.26,1187.52,1191.35,1065.22,1070.43,1062.13,1064.26,1069.27,1075.63,1080.85,509.46,554.16,463.43,515.39,549.56,616.36,626.03,2668.5,2691.18,2588.69,2699.34,2717.48,2717.48,2732.93,1620.6,1783.89,1070.39,1887.79,1903.61,1943.97,2113.7,2283.54,2309.5,2271.56,2280.77,2298.29,2333.78,2363.1,401.61502,-47.600597,401.61502,7
75.75,49.25,44.5,1658.43,1688.5,1642.14,1642.14,1691.01,1725.33,1741.87,1612.33,1617.62,1609.06,1611.68,1616.23,1622.66,1628.46,465.51,562.66,338.44,401.09,656.99,700.1,716.66,2362.63,2378.38,2311.84,2382,2394.06,2394.06,2409.93,1619.4,1706.76,1576.65,1615.53,1666.02,1773.03,1902.57,2798.81,2824.14,2787.94,2795.33,2813.16,2847.91,2876.35,781.85815,-38.807755,781.85815,7
75.75,51.25,41,1877.81,1907.92,1861.13,1861.13,1911.18,1943.27,1962.92,1832.64,1837.93,1829.34,1832.07,1836.51,1842.95,1848.76,505.82,559.63,479.78,497.43,540.26,584,696.65,2265.66,2277.97,2229.04,2279.44,2288.5,2288.5,2304.39,1636.68,1708.78,1548.63,1594.98,1766.42,1787.33,1846.56,3008.76,3033.86,2998.25,3005.06,3022.97,3057.44,3085.56,234.06914,-37.393383,234.06914,7
75.75,56.75,44.42,1966.07,1983.83,1944.72,1965.61,1987.88,2009.41,2011.54,2440.4,2445.67,2437.04,2439.97,2444.2,2450.66,2456.47,79.69,106.55,31.73,94.89,112.46,134.57,159.12,2090.74,2096.34,2090.5,2090.5,2091.22,2103.82,2105.68,1632.64,1758.71,1522.05,1551.44,1824.44,1884.88,2010.75,3587.15,3591.22,3583.6,3588.71,3589.14,3593.84,3600.82,127.17575,-30.059265,127.17575,25
75.75,57.75,56,1976.67,1994.32,1958.43,1976.19,1995.38,2016.03,2025.55,2551.09,2556.36,2547.72,2550.68,2554.89,2561.34,2567.15,72.24,83.77,52.6,79.45,84.68,94.31,107.84,2072.15,2080.28,2071.26,2071.26,2073.93,2086.16,2098.78,1651.13,1784.34,1542.94,1568.71,1841.75,1926.06,2042.27,3635.63,3642.59,3629.9,3635.02,3641.97,3648.24,3657.8,119.38698,-29.273674,119.38698,25
75.75,58.25,75,1984.21,2001.78,1967.53,1983.72,2001.37,2020.49,2035.78,2606.46,2611.71,2603.07,2606.05,2610.24,2616.7,2622.51,59.22,78.97,31.39,51.82,94.45,105.75,111.43,2064.96,2074.35,2063.74,2063.74,2067.4,2078.49,2098.38,1663.04,1799.56,1556.21,1580.15,1852.77,1948.64,2060.03,3657.19,3664.14,3651.47,3656.58,3663.52,3669.78,3679.35,109.01249,-28.896444,109.01249,25
75.75,58.75,64,1993.22,2010.29,1978.1,1992.72,2008.82,2026.41,2045.4,2661.82,2667.08,2658.44,2661.43,2665.61,2672.06,2677.88,55.83,73.26,31.34,51.56,84.61,93.73,105.05,2059.19,2068.47,2057.65,2057.65,2062.29,2072.23,2092.56,1676.69,1816.33,1571.29,1593.41,1865.35,1972.49,2079.08,3679.39,3686.33,3673.68,3678.78,3685.69,3691.96,3701.52,107.81252,-28.562511,107.81252,25
75.75,59.25,63,2003.68,2017.67,1990.13,2003.18,2017.74,2033.79,2043.53,2717.2,2722.46,2713.81,2716.82,2720.98,2727.44,2733.25,55.53,72.68,31.2,50.77,84.62,93.88,102.95,2054.86,2063.9,2052.99,2052.99,2058.62,2067.39,2087.49,1692.01,1834.6,1588.15,1608.45,1879.44,1997.57,2099.38,3702.2,3709.13,3696.51,3701.6,3708.49,3714.75,3724.31,83.26224,-27.724285,83.26224,25
75.75,61.25,65,2046.17,2049.95,2040.89,2045.73,2051.89,2052.16,2059.08,2938.8,2944.05,2935.39,2938.44,2942.56,2949.02,2954.83,88.01,105.96,72.16,84.49,107.38,126.19,139.61,2052.05,2060.01,2048.86,2048.86,2058.41,2062.44,2081.47,1769.23,1921.86,1672.09,1685.34,1950.26,2109.19,2192.4,3799.47,3806.35,3793.84,3798.88,3805.68,3811.9,3821.42,56.707638,-24.56411,56.707638,25
75.75,66.25,54,2042.9,2045.38,2042.18,2042.18,2044.33,2047.69,2050.54,3493.19,3498.43,3489.76,3492.89,3496.92,3503.38,3509.2,45.22,60.52,29.95,43.47,62.25,82.79,84.17,2041.78,2044.23,2030.6,2047.09,2047.65,2047.82,2047.99,2036.97,2153.47,1974.25,1976.02,2160.63,2214.16,2442.29,4080.58,4087.25,4075.17,4080.03,4086.53,4092.61,4101.93,56.62105,-16.241405,56.62105,27
75.75,68.75,53,1796.25,1799.6,1795.23,1795.29,1798.22,1802.76,1806.51,3770.55,3775.78,3767.11,3770.27,3774.26,3780.72,3786.54,42.85,57.74,29.59,41.19,57.78,76.17,83.98,1798.81,1799.13,1798.34,1799.02,1799.06,1799.28,1799.96,2068.31,2215.23,1882.87,2157.22,2164.83,2382.75,2488.48,4238.85,4245.4,4233.57,4238.33,4244.65,4250.63,4259.81,-6,-12.277577,-6,27
75.75,70.25,48,1648.72,1650.32,1647.69,1648.38,1650.07,1650.65,1654.8,3937,3942.23,3933.55,3936.73,3940.71,3947.17,3952.99,46.6,62.39,29.32,39.46,71.02,83.94,88.19,1650.15,1650.49,1649.91,1650.18,1650.34,1650.74,1651.25,2092.91,2260.29,1716.25,2275.92,2286.57,2492.92,2529.78,4338.74,4345.21,4333.55,4338.23,4344.45,4350.36,4359.44,39.727013,-10.071628,39.727013,27
76.25,12.25,39,1531.47,1547.69,1515.45,1531.99,1546.96,1559.42,1584.63,1671.93,1672.25,1671.62,1671.98,1672.19,1672.4,1673.04,137.94,216.83,86.07,116.68,211.07,307,363.34,1519.92,1523.03,1516.12,1521.41,1522.23,1527.09,1528.32,2037.09,2173.57,1912.9,1958.67,2239.7,2348.14,2408.44,1732.35,1735.17,1730.83,1732.63,1733.59,1737.91,1740.88,903.1419,-87.33617,903.1419,2
76.25,12.75,32,1568.73,1586.13,1554.16,1569.38,1582.66,1598.44,1626.04,1674.06,1674.96,1673.39,1673.64,1675.14,1676.13,1676.52,170.11,250.48,86,161.14,263.18,362.41,379.67,1559.53,1561.91,1555.78,1560.35,1562.45,1565.46,1565.5,2026.56,2174.54,1911.76,1953.78,2214.14,2366.46,2426.56,1688.73,1691.6,1687.16,1689.34,1689.69,1695.77,1696.05,934.92474,-86.70553,934.92474,3
76.25,13.25,30,1607.03,1624.79,1593.85,1607.8,1619.45,1638.39,1664.44,1663.2,1667.98,1661.36,1663.18,1665.05,1673.99,1676.33,214.64,281.87,116.47,210.95,316.49,362.38,403.05,1600.08,1601.76,1596.38,1600.27,1603.58,1603.74,1604.82,2017.42,2176.78,1912.2,1950.42,2189.64,2385.88,2445.77,1645.81,1648.73,1644.2,1645.76,1647.48,1651.85,1654.39,777.0447,-86.012344,777.0447,3
76.25,14.25,37,1584.4,1594.03,1573.16,1583.49,1596.57,1605.41,1611.51,1573.55,1578.3,1571.87,1574.09,1574.7,1582.82,1588.02,259.62,322.14,210.83,251.62,316.41,406.96,424.86,1681.96,1683.83,1680.11,1682.71,1683.05,1686.22,1687.06,2003.35,2177.54,1917.76,1948.29,2144.01,2427.92,2449.71,1562.32,1565.33,1560.6,1560.84,1565.53,1565.58,1574.09,615.9278,-84.462036,615.9278,6
76.25,27.25,59.1,370.31,375.73,361.89,374.15,374.9,375.77,391.94,360.57,361.88,359.08,361.19,361.44,361.85,365.83,504.56,534.46,478.42,511.59,523.67,561.89,596.71,2451.66,2455.2,2445.79,2454.54,2454.63,2460.52,2460.52,1783.77,2049.5,1073.46,2050.32,2227.53,2422.28,2473.93,997.7,1018.22,980.47,1003.13,1009.51,1036.38,1061.62,470.96677,-49.369232,470.96677,6
76.25,42.25,66,915.98,944.85,903.65,903.65,940.65,982.26,994.04,861.82,866.73,859,860.43,866.03,872.24,875.96,630.53,649.65,617.41,636.86,637.33,672.76,683.92,2780.58,2805.76,2690.18,2815.6,2835.96,2835.96,2851.11,1606,1809.33,860.45,1959.6,1997.94,2055.14,2173.49,2101.99,2128.3,2089.25,2099.77,2116.97,2152.84,2182.67,1985.7664,-39.490143,1985.7664,26
76.25,45.75,46,1286.32,1315.96,1271.68,1271.68,1315.62,1358.39,1362.45,1236.58,1241.78,1233.49,1235.61,1240.63,1246.99,1252.18,393.45,465.99,315.33,378.34,486.7,564.28,585.31,2536.88,2558.04,2463.52,2565.16,2581.97,2581.97,2597.57,1590.92,1721.1,1201.37,1760.13,1811.27,1815.39,2017.34,2451.78,2477.65,2439.98,2448.89,2466.47,2501.85,2531.04,357.54852,-48.342274,357.54852,5
76.25,55.25,45,1929.86,1947.68,1903.94,1929.42,1956.21,1964.55,1984.3,2278.07,2283.35,2274.75,2277.55,2281.92,2288.36,2294.17,170.44,209.09,114,146.65,250.66,261.75,272.38,2095.45,2099.99,2090.56,2096.76,2099.04,2099.04,2114.55,1587.01,1701.41,1473.7,1508.31,1779.02,1803.23,1942.8,3442.22,3466.99,3432.19,3438.24,3456.23,3490.29,3517.97,96.60895,-32.86933,96.60895,7
76.25,56.75,46,1935.67,1953.45,1914.39,1935.2,1957.42,1979.16,1981.06,2443.66,2448.93,2440.31,2443.17,2447.48,2453.93,2459.74,83.62,112.34,53.64,84.75,112.46,134.57,176.29,2060.81,2066.33,2060.61,2060.61,2061.23,2073.41,2075.8,1602.46,1729.01,1491.95,1521.19,1794.22,1856.34,1981.35,3601.79,3608.99,3591.96,3597.69,3615.71,3617.22,3622.35,122.84877,-30.44394,122.84877,25
76.25,57.25,70,1940.7,1958.42,1920.99,1940.22,1960.88,1982.99,1987.02,2498.88,2504.16,2495.54,2498.41,2502.71,2509.16,2514.97,68.85,90.97,31.58,79.93,95.03,108.53,139.78,2051.08,2057.88,2050.55,2050.55,2052.16,2065.61,2070.54,1611.36,1741.61,1502.03,1529.44,1802.61,1876.93,1997.04,3641.47,3644.89,3636.97,3642.09,3645.35,3649.07,3650.98,126.78825,-29.904308,126.78825,25
76.25,57.75,62.5,1947.25,1964.9,1929.12,1946.76,1965.86,1986.43,1996.35,2554.13,2559.4,2550.78,2553.66,2557.95,2564.4,2570.21,65.22,79.56,31.53,79.45,84.68,94.31,107.84,2042.77,2050.85,2041.91,2041.91,2044.51,2056.82,2069.11,1622.09,1755.85,1514.05,1539.61,1812.61,1898.88,2014.09,3663.1,3670.06,3657.37,3662.49,3669.45,3675.72,3685.28,117.49387,-29.704775,117.49387,25
76.25,58.25,67,1955.3,1972.88,1938.76,1954.81,1972.34,1991.37,2007.13,2609.39,2614.66,2606.03,2608.93,2613.2,2619.65,2625.46,53.74,71.47,31.39,51.82,78,84.7,111.43,2035.89,2045.25,2034.7,2034.7,2038.29,2049.45,2069.13,1634.62,1771.7,1527.97,1551.66,1824.22,1922.15,2032.48,3684.14,3691.1,3678.43,3683.54,3690.47,3696.74,3706.3,102.4238,-29.21835,102.4238,25
76.25,58.75,68,1964.86,1981.79,1949.9,1964.35,1980.32,1997.79,2016.58,2664.66,2669.93,2661.3,2664.22,2668.47,2674.92,2680.73,53.47,67.75,31.34,51.56,77.52,84.61,93.73,2030.46,2039.76,2028.93,2028.93,2033.53,2043.52,2063.87,1648.89,1789.11,1543.72,1565.57,1837.39,1946.68,2052.17,3705.82,3712.76,3700.11,3705.21,3712.13,3718.39,3727.96,98.316315,-28.891504,98.316315,25
76.25,59.25,53.5,1975.88,1989.69,1962.49,1975.37,1989.76,2005.69,2015.13,2719.94,2725.21,2716.58,2719.51,2723.74,2730.2,2736.01,52.68,67.31,31.2,50.77,76.07,84.62,93.88,2026.49,2035.53,2024.63,2024.63,2030.23,2039.04,2059.15,1664.87,1808.04,1561.26,1581.27,1852.09,1972.45,2073.11,3728.12,3735.05,3722.42,3727.51,3734.41,3740.67,3750.23,90.49602,-28.237473,90.49602,25
76.25,61.25,67,2019.5,2023.81,2014.17,2019.05,2025.27,2026.94,2033.61,2941.19,2946.45,2937.81,2940.79,2944.97,2951.43,2957.25,99.14,109.33,92.75,97.28,107.38,123.03,126.19,2025.33,2033.29,2022.14,2022.14,2031.71,2035.71,2054.74,1744.82,1897.99,1648.07,1660.93,1925.46,2086.79,2168.72,3823.3,3830.18,3817.67,3822.71,3829.52,3835.75,3845.27,87.90119,-25.25582,87.90119,25
76.25,63.25,50,2046.88,2060.25,2035.7,2046.45,2058.48,2062.81,2097.8,3162.59,3167.84,3159.19,3162.22,3166.36,3172.81,3178.63,68.81,92.65,46.58,68.21,91.65,115.51,141.29,2047.37,2054.42,2043.17,2043.17,2055.75,2056.56,2073.47,1847.72,2008.32,1758.37,1764.66,2020.12,2217.03,2281.41,3927.54,3934.36,3921.99,3926.97,3933.67,3939.85,3949.31,85.72843,-21.458008,85.72843,26
76.25,64.75,52,2078.64,2095.43,2066.93,2081.89,2087.1,2098.05,2143.19,3328.72,3333.97,3325.31,3328.37,3332.47,3338.93,3344.75,65.07,74.72,45.28,65.73,84.21,87.9,90.47,2077.9,2085.22,2073.98,2073.98,2085.74,2090.05,2102.36,1937.75,2092.66,1854.03,1855.86,2103.37,2323.56,2326.49,4011.24,4018,4005.76,4010.68,4017.29,4023.42,4032.82,75.34474,-19.39814,75.34474,26
76.25,66.25,54,2032.35,2034.96,2031.01,2031.01,2035.02,2038.87,2038.9,3494.9,3500.15,3491.49,3494.57,3498.65,3505.11,3510.93,45.22,60.52,29.95,43.47,62.25,82.79,84.17,2030.49,2033.52,2018.94,2034.72,2037.82,2037.93,2038.19,2025.19,2138.29,1956.78,1958.98,2159.8,2195.83,2420.05,4099.35,4106.03,4093.93,4098.8,4105.31,4111.39,4120.72,55.812748,-16.413273,55.812748,27
76.25,66.75,51,1983.52,1986.01,1982.99,1982.99,1984.57,1987.86,1991.61,3550.31,3555.55,3546.89,3549.99,3554.05,3560.51,3566.33,44.96,60.2,29.91,43.21,61.75,82.05,84.09,1982.61,1984.94,1971.67,1987.99,1988.18,1988.32,1988.53,2030.78,2149.66,1992.33,1995.78,2104.24,2228.5,2427.46,4129.64,4136.3,4124.25,4129.1,4135.57,4141.64,4150.94,64.69616,-15.777049,64.69616,27
76.25,68.25,54,1837.19,1838.89,1834.94,1836.26,1840.37,1841.43,1841.43,3716.56,3721.8,3713.13,3716.25,3720.29,3726.75,3732.57,43.12,58.06,29.63,41.44,58.28,76.91,84.05,1837.53,1838.71,1832.58,1839.74,1840.27,1840.42,1840.52,2050.85,2188.16,1937.57,2104.03,2110.96,2331.5,2456.77,4223.18,4229.76,4217.87,4222.65,4229.02,4235.02,4244.24,21.642366,-13.460896,21.642366,27
76.25,71.25,48,1542.22,1543.69,1541.68,1542.21,1542.76,1545.83,1545.95,4049.18,4054.42,4045.74,4048.9,4052.9,4059.36,4065.18,40.02,54.41,29.18,38.5,52.38,68.08,83.89,1544.04,1544.24,1543.97,1544.02,1544.13,1544.38,1544.72,2103.33,2282.53,1604.3,2346.43,2359.24,2545.75,2556.91,4421.28,4427.7,4416.14,4420.78,4426.93,4432.8,4441.83,-8,-8.824292,-8,27
76.75,8.75,43.5,1349.23,1360.01,1326.63,1354.76,1366.3,1368.23,1384.12,1620.2,1620.96,1618.79,1620.56,1621.25,1621.85,1622.34,121.63,202.62,39.09,87.8,238,313.22,335,1320.22,1326.38,1318.34,1319.01,1323.31,1330.17,1341.05,2030.25,2150.25,1910.53,1981.53,2198.68,2259.44,2401.09,1993.71,1998.14,1990.87,1992.32,1997.92,1998.86,2010.74,-8.9375,-95.68236,-8.9375,0
76.75,9.75,41,1406.87,1418.13,1384.83,1409.79,1425.98,1434.62,1435.43,1613.7,1614.2,1612.62,1614.01,1614.47,1614.7,1615.18,113.65,176.29,39.04,141.68,160.24,237.75,302.76,1382.48,1387.02,1379.09,1381.33,1387.03,1389.09,1398.53,2020.18,2135.72,1887.9,1952.2,2220.45,2281.24,2336.81,1951.51,1955.82,1948.4,1952.4,1953.71,1960.05,1964.53,12.99015,-95.79806,12.99015,2
76.75,17.75,36.6,1284.32,1291.97,1275.7,1285.2,1292.06,1303.23,1303.67,1294.65,1296.21,1293.29,1294.79,1295.87,1298.47,1298.63,197.2,230.05,141.51,210.03,240.06,251.97,306.71,2014.04,2015.83,2010.04,2015.72,2016.37,2018.39,2018.62,1947.6,2059.2,1934.26,1936.96,1971.58,2058,2395.22,1333.75,1336.4,1329.01,1335.05,1337.18,1337.3,1343.47,612.5465,-74.276924,612.5465,3
76.75,18.25,40.8,1234.05,1240.57,1223.89,1234.91,1243.34,1249.96,1250.74,1244.33,1245.93,1242.89,1244.73,1245.37,1247.88,1248.78,198.42,219.82,159.83,196.39,239.05,251.56,252.29,2035.82,2037.41,2031.32,2037.92,2038.21,2038.49,2041.12,1952.97,2047.15,1949.13,1950.26,1959.52,2003.78,2373.05,1299.64,1303.19,1293.78,1302.05,1303.08,1305.24,1311.8,605.86426,-72.605064,605.86426,3
76.75,19.75,47,1082.16,1087.36,1070.72,1087.09,1088.66,1095.08,1095.25,1092.66,1093.71,1091.61,1091.71,1094.66,1095,1095.57,136,194.31,83.33,87.39,237.29,274.21,289.36,2104.37,2105.78,2102.46,2105.12,2105.53,2106.83,2108.96,1922.68,2017.5,1841.59,1932.22,1994.23,2006.46,2312.98,1206.64,1211.23,1197.26,1209.82,1212.85,1216.75,1219.48,581.4538,-67.28075,581.4538,3
76.75,38.25,37.3,555.39,571.35,551.79,551.79,562.58,583.37,607.21,490.81,493.98,488,489.23,495.2,498.28,499.16,844.35,883.42,723.97,893.86,915.22,935.64,948.42,3064.22,3093.22,2957.47,3105.71,3129.48,3129.48,3143.97,1625.28,1903.08,516.44,2165.71,2193.68,2290.98,2348.59,1747.62,1774.33,1733.29,1746.67,1762.88,1799.11,1829.69,1724.86,-44.624336,1724.86,5
76.75,38.75,54.3,597.34,616.64,592.19,592.19,607.63,632.09,659.1,533.95,537.65,531.37,532.12,538.35,542.71,543.72,836.77,870.17,773.02,850.01,887.27,906.81,933.73,3023.27,3051.89,2918.16,3064.11,3087.54,3087.54,3102.11,1624.23,1885.41,547.29,2131.95,2193.45,2248.36,2306,1792.68,1819.37,1778.55,1791.57,1807.93,1844.15,1874.67,1228.0647,-49.149944,1228.0647,5
76.75,39.25,51.3,641.36,663.5,634.88,634.88,654.3,681.86,711.55,579.21,583.16,576.83,577.18,583.61,589.03,589.17,823.42,845.08,807.6,822.9,839.77,866.76,888.37,2982.76,3010.98,2879.35,3022.92,3046,3046,3060.65,1625.16,1869.15,581.82,2099.09,2194.57,2206.3,2263.95,1838.31,1864.97,1824.36,1837.04,1853.53,1889.74,1920.19,1220.4608,-49.26173,1220.4608,5
76.75,39.75,44.45,687.05,711.61,679.44,679.44,702.27,732.47,764.44,626.13,630.29,623.93,623.94,630.52,636.23,636.83,796.23,821.28,766.87,793.33,828.49,844.23,873.46,2942.7,2970.52,2841.06,2982.17,3004.88,3004.88,3019.6,1617.14,1854.18,619.42,2067.16,2164.82,2197.04,2222.47,1884.46,1911.08,1870.68,1883.04,1899.65,1935.84,1966.21,2124.8699,-43.58949,2124.8699,5
76.75,40.25,38.8,734.11,760.75,725.52,725.52,751.29,783.75,817.69,674.37,678.7,672.04,672.33,678.74,684.57,685.8,756.17,781.12,728.1,748.13,792.27,801.51,835.61,2903.12,2930.51,2803.31,2941.86,2964.2,2964.2,2979,1606.58,1840.44,659.56,2036.22,2123.97,2181.59,2200.85,1931.09,1957.67,1917.49,1929.53,1946.25,1982.4,2012.7,4038.8413,-35.818806,4038.8413,5
